NOME,GENERO,FASE,IDADE,ENSINO,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANO
ALUNO-858,M,0,7,Pública,7.523,Ametista,10.0,7.1,5.6,7.7,,7.333,10.0,2022
ALUNO-859,F,0,7,Pública,8.325,Topázio,8.5,8.7,7.5,8.9,,8.25,10.0,2022
ALUNO-860,M,0,7,Pública,8.136,Topázio,9.5,8.5,7.5,8.1,,7.75,10.0,2022
ALUNO-861,F,0,8,Pública,9.31095,Topázio,9.5,10.0,8.13,9.6,8.4375,8.92,10.0,2023
ALUNO-862,M,0,9,Pública,8.2212,Topázio,8.5,9.1,8.14,8.9,7.5,8.585,5.0,2023
ALUNO-863,M,0,7,Pública,5.92975,Quartzo,0.0,7.6,3.14,6.3,5.9375,6.26,10.0,2023
ALUNO-864,F,0,7,Pública,7.034,Ametista,0.0,7.6,8.14,6.3,7.5,8.5,10.0,2023
ALUNO-865,M,0,8,Pública,8.1552,Topázio,8.5,8.7,7.52,7.4,7.5,7.915,10.0,2023
ALUNO-866,F,0,6,Pública,7.679,Ametista,0.0,8.3,8.76,8.6,7.5,8.415,10.0,2023
ALUNO-867,M,0,8,Pública,8.6992,Topázio,9.0,8.6,8.76,8.9,7.5,8.415,10.0,2023
ALUNO-868,M,0,6,Pública,8.63895,Topázio,10.0,9.5,8.76,7.1,7.1875,8.67,10.0,2023
ALUNO-869,F,0,8,Pública,9.2587,Topázio,9.0,10.0,8.76,9.6,8.125,8.75,10.0,2023
ALUNO-870,F,0,9,Pública,4.909,Quartzo,0.0,8.5,8.76,1.5,5.0,5.165,5.0,2023
ALUNO-871,M,0,9,Pública,6.8617,Agata,9.0,9.5,3.76,6.9,4.375,6.84,5.0,2023
ALUNO-872,F,0,10,Pública,5.267,Quartzo,0.0,6.7,2.52,4.3,6.25,8.5,5.0,2023
ALUNO-873,F,0,10,Pública,7.8012,Ametista,8.5,9.7,7.52,7.0,6.25,8.67,5.0,2023
ALUNO-874,M,0,9,Pública,5.811,Quartzo,0.0,8.2,7.52,4.8,6.25,6.67,5.0,2023
ALUNO-875,M,0,9,Pública,8.2712,Topázio,9.5,9.5,7.52,7.3,7.5,9.845,5.0,2023
ALUNO-876,M,0,7,Pública,8.6492,Topázio,10.0,9.4,7.52,7.5,7.5,8.835,10.0,2023
ALUNO-877,M,0,9,Pública,7.4722,Ametista,9.5,9.5,7.52,6.9,5.0,7.5,5.0,2023
ALUNO-878,M,0,10,Pública,6.24,Agata,0.0,9.5,2.52,8.1,5.0,7.34,5.0,2023
ALUNO-879,F,0,8,Pública,6.8225,Agata,0.0,9.8,2.52,8.2,6.875,8.915,5.0,2023
ALUNO-880,F,0,7,Pública,6.724,Agata,0.0,9.4,2.52,6.3,6.25,8.585,10.0,2023
ALUNO-881,M,0,8,Pública,7.7322,Ametista,10.0,8.9,7.52,7.3,5.0,6.25,10.0,2023
ALUNO-882,F,0,8,Pública,6.0092,Agata,9.0,8.6,2.52,4.7,3.75,4.16,10.0,2023
ALUNO-883,F,0,7,Pública,8.5082,Topázio,9.5,9.7,6.89,8.4,6.25,8.17,10.0,2023
ALUNO-884,F,0,6,Pública,8.4587,Topázio,9.0,9.7,4.39,8.8,6.875,8.66,10.0,2023
ALUNO-885,M,0,7,Pública,8.8252,Topázio,9.0,9.8,7.52,8.7,7.5,8.665,10.0,2023
ALUNO-886,F,0,6,Pública,8.6422,Topázio,8.5,9.4,7.52,8.1,7.5,9.0,10.0,2023
ALUNO-887,M,0,8,Pública,8.6718,Topázio,8.9,8.9,7.52,8.4,7.5,9.09,10.0,2023
ALUNO-888,M,0,6,Pública,8.9182,Topázio,9.0,10.0,7.52,8.8,7.5,8.83,10.0,2023
ALUNO-889,M,0,7,Pública,8.8092,Topázio,8.5,9.5,6.89,9.1,7.5,9.0,10.0,2023
ALUNO-890,M,0,8,Pública,6.989,Agata,0.0,9.1,2.52,8.3,6.25,8.16,10.0,2023
ALUNO-891,F,0,8,Pública,7.8882,Ametista,9.5,9.5,6.89,7.5,7.5,7.995,5.0,2023
ALUNO-684,M,0,8,Privada,7.4277,Ametista,9.0,8.1,7.52,6.5,6.875,5.84,10.0,2023
ALUNO-892,M,0,8,Pública,8.8112,Topázio,8.0,9.6,6.89,8.3,7.5,10.01,10.0,2023
ALUNO-857,F,0,9,Pública,8.1442,Topázio,8.5,9.0,7.52,8.5,7.5,9.01,5.0,2023
ALUNO-893,M,0,8,Pública,8.8042,Topázio,9.5,10.0,7.52,9.3,7.5,10.01,5.0,2023
ALUNO-894,F,0,9,Pública,8.8142,Topázio,9.5,9.9,7.52,9.4,7.5,10.01,5.0,2023
ALUNO-690,F,0,9,Pública,8.6112,Topázio,9.0,9.8,6.89,9.1,7.5,10.01,5.0,2023
ALUNO-895,F,0,8,Pública,8.5397,Topázio,9.5,9.5,7.52,6.8,6.875,9.5,10.0,2023
ALUNO-896,M,0,7,Pública,9.0912,Topázio,9.5,10.0,6.89,8.5,7.5,10.01,10.0,2023
ALUNO-693,F,0,7,Pública,9.0112,Topázio,10.0,9.4,6.89,8.5,7.5,10.01,10.0,2023
ALUNO-675,M,0,7,Pública,8.3577,Topázio,10.0,8.0,7.52,8.3,6.875,8.34,10.0,2023
ALUNO-850,M,0,9,Pública,6.06525,Agata,0.0,7.9,6.26,7.3,6.5625,6.265,5.0,2023
ALUNO-897,M,0,8,Pública,5.48225,Quartzo,0.0,8.1,7.52,6.5,6.5625,3.32,5.0,2023
ALUNO-842,F,0,9,Pública,7.2117,Ametista,9.0,8.5,3.77,7.9,5.625,8.01,5.0,2023
ALUNO-898,M,0,8,Pública,8.4217,Topázio,9.0,9.8,3.77,9.4,8.125,10.01,5.0,2023
ALUNO-899,M,0,8,Pública,8.8452,Topázio,10.0,9.8,3.77,9.5,7.5,9.34,10.0,2023
ALUNO-900,F,0,8,Pública,8.8947,Topázio,9.0,9.8,9.38,7.8,8.125,8.67,10.0,2023
ALUNO-846,F,0,8,Pública,7.4637,Ametista,9.5,8.2,3.77,6.0,5.625,8.67,10.0,2023
ALUNO-901,M,0,10,Pública,7.3112,Ametista,8.5,8.7,3.77,7.5,6.25,8.595,5.0,2023
ALUNO-743,F,0,10,Pública,6.659,Agata,0.0,9.1,3.77,7.1,7.5,9.01,5.0,2023
ALUNO-681,M,0,10,Pública,6.2955,Agata,0.0,7.8,3.77,8.3,5.625,8.18,5.0,2023
ALUNO-902,M,0,12,Pública,5.97345,Quartzo,10.0,9.3,2.52,3.9,5.3125,6.5,2.5,2023
ALUNO-903,F,0,7,Pública,8.5242,Topázio,10.0,9.6,5.02,7.8,7.5,9.01,10.0,2023
ALUNO-851,M,0,8,Pública,6.1683,Agata,8.4,7.5,2.52,6.6,5.625,6.01,5.0,2023
ALUNO-847,M,0,10,Pública,6.5418,Agata,7.9,9.1,2.52,7.6,5.0,5.84,5.0,2023
ALUNO-904,F,0,6,Pública,8.140783333,Topázio,9.0,9.3,7.52,6.4,7.8125,7.836666667,10.0,2023
ALUNO-858,M,0,7,Pública,7.248833333,Ametista,0.0,8.1,3.77,9.3,8.125,7.946666667,10.0,2023
ALUNO-905,M,0,9,Pública,7.831033333,Ametista,9.5,9.4,7.52,8.3,6.875,7.056666667,5.0,2023
ALUNO-702,F,0,8,Pública,8.239866667,Topázio,10.0,10.0,5.63,9.3,7.5,7.833333333,5.0,2023
ALUNO-725,M,0,9,Pública,8.117366667,Topázio,9.5,9.0,7.52,8.4,8.125,8.113333333,5.0,2023
ALUNO-906,M,0,7,Pública,8.1922,Topázio,7.5,9.2,7.52,8.6,7.5,6.95,10.0,2023
ALUNO-907,F,0,8,Privada,8.962033333,Topázio,9.5,9.6,7.52,9.3,8.125,8.336666667,10.0,2023
ALUNO-908,F,0,7,Pública,8.479366667,Topázio,9.0,9.0,7.52,7.9,8.125,8.223333333,10.0,2023
ALUNO-909,F,0,10,Pública,8.486033333,Topázio,10.0,9.9,7.52,9.2,8.125,8.056666667,5.0,2023
ALUNO-708,M,0,9,Pública,7.5105,Ametista,0.0,9.8,7.52,9.2,8.125,8.28,5.0,2023
ALUNO-910,M,0,8,Pública,7.801,Ametista,0.0,8.8,7.52,8.9,8.75,8.17,10.0,2023
ALUNO-671,M,0,9,Pública,6.5143,Agata,7.9,8.3,3.14,7.8,5.625,5.68,5.0,2023
ALUNO-836,M,0,9,Pública,7.6417,Ametista,9.5,9.6,6.27,6.7,6.875,8.085,5.0,2023
ALUNO-911,M,0,11,Pública,5.59545,Quartzo,9.0,6.7,2.52,3.4,5.3125,7.01,5.0,2023
ALUNO-860,M,0,7,Pública,8.2372,Topázio,7.0,9.8,6.89,7.4,7.5,8.34,10.0,2023
ALUNO-727,M,0,8,Pública,7.6802,Ametista,9.5,8.8,2.52,8.0,7.5,9.34,5.0,2023
ALUNO-739,M,0,9,Pública,7.5972,Ametista,9.0,8.3,7.52,7.6,6.25,8.25,5.0,2023
ALUNO-740,F,0,10,Privada,7.2845,Ametista,0.0,8.7,7.52,9.1,6.875,8.925,5.0,2023
ALUNO-912,F,0,9,Pública,7.0797,Ametista,7.0,9.4,7.52,6.3,5.625,7.175,5.0,2023
ALUNO-706,F,0,9,Pública,7.1527,Ametista,9.0,7.8,4.39,7.3,6.875,8.08,5.0,2023
ALUNO-840,M,0,8,Pública,7.7862,Ametista,9.5,9.0,4.38,8.2,7.5,8.59,5.0,2023
ALUNO-841,M,0,11,Pública,6.78,Agata,0.0,7.2,7.52,6.9,7.5,9.84,5.0,2023
ALUNO-709,F,0,11,Pública,6.6927,Agata,10.0,7.9,7.52,4.9,5.625,6.59,5.0,2023
ALUNO-913,F,0,9,Pública,7.7432,Ametista,8.0,8.5,6.89,7.9,6.25,9.245,5.0,2023
ALUNO-726,F,0,8,Pública,7.3687,Ametista,10.0,6.1,7.52,6.0,5.625,8.17,10.0,2023
ALUNO-914,F,0,8,Pública,8.6912,Topázio,10.0,9.2,7.52,8.7,6.25,8.67,10.0,2023
ALUNO-915,F,0,7,Pública,8.5962,Topázio,10.0,8.4,7.52,8.4,7.5,8.67,10.0,2023
ALUNO-916,F,0,9,Pública,7.3882,Ametista,9.5,9.7,2.52,6.6,6.25,9.005,5.0,2023
ALUNO-917,F,0,7,Pública,5.987,Quartzo,0.0,7.2,2.52,7.0,6.25,6.35,10.0,2023
ALUNO-918,F,0,7,Pública,7.4967,Ametista,10.0,8.7,2.52,7.7,5.625,7.01,10.0,2023
ALUNO-919,M,0,9,Pública,6.225,Agata,0.0,8.4,7.52,5.3,6.25,8.09,5.0,2023
ALUNO-920,F,0,8,Pública,6.9647,Agata,9.0,6.3,7.52,6.1,5.625,6.35,10.0,2023
ALUNO-921,F,0,7,Pública,7.7407,Ametista,9.0,9.7,7.52,6.3,5.625,6.68,10.0,2023
ALUNO-922,F,0,7,Pública,8.5262,Topázio,8.5,9.7,3.14,8.4,7.5,10.01,10.0,2023
ALUNO-715,F,0,9,Pública,5.8915,Quartzo,0.0,9.5,3.14,5.4,5.625,7.675,5.0,2023
ALUNO-822,M,0,10,Pública,6.4497,Agata,8.5,8.4,2.52,7.1,5.625,5.925,5.0,2023
ALUNO-923,F,0,7,Pública,8.8842,Topázio,9.5,9.9,7.52,7.3,7.5,10.01,10.0,2023
ALUNO-742,F,0,10,Pública,7.024,Ametista,0.0,7.6,7.52,7.5,7.5,10.01,5.0,2023
ALUNO-924,M,0,7,Pública,6.5207,Agata,9.0,5.6,7.52,5.0,5.625,5.93,10.0,2023
ALUNO-925,M,0,6,Pública,7.1837,Ametista,9.0,8.9,7.52,5.4,5.625,5.595,10.0,2023
ALUNO-853,F,0,9,Pública,7.8402,Ametista,10.0,9.5,3.77,7.4,6.25,9.84,5.0,2023
ALUNO-854,F,0,7,Pública,6.6415,Agata,0.0,9.5,3.77,6.0,5.625,8.01,10.0,2023
ALUNO-700,F,0,9,Pública,8.2852,Topázio,9.5,9.7,7.52,7.8,6.25,9.84,5.0,2023
ALUNO-701,M,0,10,Pública,7.3982,Ametista,9.5,9.9,3.77,7.2,6.25,7.68,5.0,2023
ALUNO-856,M,0,7,Pública,7.3355,Ametista,0.0,9.6,7.52,7.3,5.625,8.255,10.0,2023
ALUNO-672,F,0,10,Pública,6.5623,Agata,7.9,9.5,2.52,6.4,5.625,6.43,5.0,2023
ALUNO-859,F,0,8,Pública,8.6042,Topázio,8.0,9.2,7.52,7.3,7.5,10.01,10.0,2023
ALUNO-704,M,0,10,Pública,6.8297,Agata,10.0,9.9,3.14,6.1,5.625,6.265,5.0,2023
ALUNO-741,F,0,11,Pública,6.2707,Agata,9.5,6.9,4.39,5.1,5.625,7.095,5.0,2023
ALUNO-719,M,0,10,Pública,6.4137,Agata,9.5,5.3,7.52,5.9,5.625,7.095,5.0,2023
ALUNO-926,F,0,9,Pública,7.7792,Ametista,9.0,10.0,3.77,6.8,7.5,9.51,5.0,2023
ALUNO-927,F,0,8,Pública,7.5982,Ametista,9.0,9.7,3.77,6.4,7.5,9.255,5.0,2023
ALUNO-928,F,0,8,Pública,9.3712,Topázio,8.5,10.0,7.52,9.8,8.75,9.67,10.0,2023
ALUNO-929,F,0,8,Pública,9.1312,Topázio,8.5,9.8,7.52,8.8,8.75,9.67,10.0,2023
ALUNO-930,M,0,8,Pública,8.8872,Topázio,9.0,8.8,7.52,9.0,8.75,9.0,10.0,2023
ALUNO-931,M,0,7,Pública,7.3747,Ametista,8.5,8.2,2.52,7.8,5.625,7.6,10.0,2023
ALUNO-932,F,0,7,Pública,8.3847,Topázio,9.5,7.9,7.52,7.5,8.125,9.0,10.0,2023
ALUNO-933,F,0,8,Pública,8.6712,Topázio,9.0,8.4,7.52,7.7,8.75,9.67,10.0,2023
ALUNO-934,F,0,8,Pública,9.1737,Topázio,9.0,9.6,7.52,8.7,9.375,9.67,10.0,2023
ALUNO-935,M,0,9,Pública,7.9535,Ametista,0.0,9.8,7.52,9.4,9.375,9.67,5.0,2023
ALUNO-936,F,0,7,Pública,8.5477,Topázio,9.0,10.0,7.52,6.5,8.125,8.915,10.0,2023
ALUNO-937,F,0,7,Pública,9.3237,Topázio,9.5,9.6,7.52,9.2,9.375,9.67,10.0,2023
ALUNO-756,M,0,9,Pública,7.0927,Ametista,10.0,8.7,7.52,6.1,5.625,6.59,5.0,2023
ALUNO-938,M,0,8,Pública,6.7372,Agata,8.5,8.4,7.52,4.2,6.25,7.5,5.0,2023
ALUNO-939,F,0,10,Pública,7.9742,Ametista,9.0,10.0,7.52,5.4,7.5,10.01,5.0,2023
ALUNO-789,F,0,8,Pública,7.974,Ametista,0.0,9.5,7.52,7.9,7.5,10.01,10.0,2023
ALUNO-792,F,0,10,Pública,7.6267,Ametista,9.0,7.7,7.52,7.2,6.875,9.085,5.0,2023
